line_id,plant_id,work_center_id,shift_id,shift_date,shift_number,shift_duration_minutes,product_id,product_family,production_order_id,line_type,automation_level,number_of_stations,line_configuration,plant_location,industry_sector,takt_time_seconds,designed_cycle_time_seconds,actual_cycle_time_avg_seconds,actual_cycle_time_std_seconds,actual_cycle_time_min_seconds,actual_cycle_time_max_seconds,cycle_time_percentile_p50,cycle_time_percentile_p95,cycle_time_cov,bottleneck_station_id,bottleneck_cycle_time_seconds,bottleneck_utilisation_pct,secondary_bottleneck_station_id,cycle_time_loss_seconds,planned_production_quantity,actual_production_quantity,good_units_produced,defective_units_produced,scrap_units,rework_units,throughput_rate_actual_uph,throughput_rate_design_uph,throughput_rate_ratio,rolled_throughput_yield_pct,total_parts_processed,wip_queue_avg_units,wip_queue_max_units,output_variance_pct,units_per_operator_hour,planned_production_time_minutes,available_time_minutes,oee_availability,oee_performance,oee_quality,oee_overall,teep_pct,loading_pct,availability_loss_minutes,performance_loss_units,quality_loss_units,six_big_losses_breakdown,oee_benchmark_class,oee_loss_primary_driver,changeover_time_minutes,changeover_count,downtime_unplanned_minutes,downtime_planned_minutes,downtime_event_count,mtbf_minutes,mttr_minutes,largest_downtime_event_minutes,equipment_failure_flag,downtime_category_mechanical,downtime_category_electrical,downtime_category_tooling,downtime_category_material,downtime_category_operator,downtime_category_quality_hold,planned_maintenance_flag,maintenance_type_last,equipment_age_years,equipment_condition_score,operator_headcount_planned,operator_headcount_actual,operator_utilisation_pct,operator_skill_level_avg,absenteeism_rate_pct,overtime_hours,ergonomic_incident_flag,operator_variance_flag,cross_training_ratio_pct,shift_supervisor_id,defect_rate_ppm,sigma_level,cpk_primary_characteristic,cp_primary_characteristic,primary_defect_type,secondary_defect_type,inspection_method,spc_control_chart_flag,control_chart_out_of_control,quality_alert_issued,customer_complaint_flag,first_pass_yield_pct,right_first_time_pct,energy_consumption_kwh,energy_per_good_unit_kwh,peak_demand_kw,compressed_air_consumption_m3,coolant_consumption_litres,energy_efficiency_score,carbon_footprint_kg_co2,direct_labour_cost_usd,overhead_cost_usd,material_cost_per_unit_usd,scrap_cost_usd,rework_cost_usd,downtime_cost_per_minute_usd,total_downtime_cost_usd,cost_of_poor_quality_usd,value_added_ratio_pct,production_cost_per_unit_usd
MFG-LINE-PLT-002-04,PLT-002,WC-049,SHF-PLT-002-20201105-3,2020-11-05,3,439.9,PRD-2020-SKU-04916,electronics_pcb,WO-2020-08671,machining_cell,manual,6,serial,Chennai_IN,electronics,16.2,14.1,19.635,4.192,17.94,42.02,17.82,26.55,0.213,WC-006,21.94,99.9,WC-001,0.0,1862,1237,1230,7,2,5,183.34,255.32,0.7181,99.4918,1239,0.8,2,-33.57,167.75,439.9,404.8,0.9202,0.7181,0.9943,0.657,20.07,30.55,35.1,485.6,7,reduced_speed,average,performance_loss,0.0,0,35.1,0.0,2,220.0,17.5,19.8,no,35.1,0.0,0.0,0.0,0.0,0.0,no,preventive,15.6,7.1,2,1,74.3,semi_skilled,24.7,0.3,no,yes,45.7,SUP-180,5082.0,4.07,0.86,0.97,functional_failure,dimensional_out_of_spec,100pct_manual,yes,no,no,no,99.4918,99.0632,1216.5,0.989,287.9,135.1,,7.5,510.9,178.53,353.31,7.17,14.34,8.96,150,5265.0,1076.3,58.7,7.6432
MFG-LINE-PLT-003-03,PLT-003,WC-036,SHF-PLT-003-20240229-1,2024-02-29,1,469.8,PRD-2024-SKU-04067,electronics_pcb,WO-2024-63902,chemical_process,highly_automated,3,job_shop,Chicago_US,electronics,11.0,9.6,10.75,0.537,9.67,21.96,10.93,11.64,0.05,WC-002,10.88,91.99,WC-003,0.0,2935,2037,2036,1,0,1,334.83,375.0,0.8929,99.9665,2037,1.0,3,-30.6,12.38,469.8,416.0,0.8855,0.7835,0.9995,0.6934,22.62,32.62,53.8,562.9,1,reduced_speed,average,performance_loss,51.0,2,53.8,0.0,3,156.6,17.9,29.5,no,50.0,0.0,0.0,3.8,0.0,0.0,no,emergency,16.8,7.5,23,21,78.4,skilled,7.4,0.0,no,no,89.2,SUP-148,335.0,4.9,1.13,1.29,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.9665,97.9459,1653.2,0.812,400.1,247.8,,8.0,694.3,5176.74,6345.32,4.47,0.0,1.12,150,8070.0,1615.12,38.1,10.1314
MFG-LINE-PLT-009-01,PLT-009,WC-016,SHF-PLT-009-20210811-2,2021-08-11,2,470.0,PRD-2021-SKU-04231,automotive_body,WO-2021-01844,batch_process,semi_automated,10,serial,São_Paulo_BR,automotive,63.4,62.8,70.565,8.468,63.13,113.62,70.65,84.54,0.12,WC-001,76.55,98.61,WC-002,13.24,448,305,304,1,0,1,50.92,57.32,0.8883,99.9679,305,1.4,4,-31.92,2.04,470.0,403.9,0.8594,0.7904,0.9967,0.677,22.1,32.64,66.1,80.9,1,reduced_speed,average,performance_loss,44.5,1,66.1,0.0,2,235.0,33.1,37.4,yes,66.1,0.0,0.0,0.0,0.0,0.0,no,corrective,28.2,4.9,20,19,84.9,expert,4.0,0.0,no,yes,38.2,SUP-041,321.0,4.91,1.14,1.24,dimensional_out_of_spec,surface_finish,sampling_plan_ansi,yes,no,no,no,99.9679,97.4349,647.5,2.13,142.2,94.1,13.0,8.3,271.9,4779.15,7700.63,15.03,0.0,3.76,200,13220.0,2647.76,43.0,56.1313
MFG-LINE-PLT-004-05,PLT-004,WC-007,SHF-PLT-004-20210328-2,2021-03-28,2,468.6,PRD-2021-SKU-07789,industrial_machinery,WO-2021-75376,hybrid,highly_automated,10,u_shaped,Birmingham_UK,industrial,156.1,151.3,179.167,8.958,169.35,218.89,179.56,193.95,0.05,WC-007,186.35,94.55,WC-005,155.38,185,144,143,1,0,1,19.97,23.79,0.8394,99.881,144,0.7,1,-22.16,3.66,468.6,432.6,0.9232,0.8393,0.9931,0.7695,25.04,32.54,36.0,27.6,1,idling_minor_stops,good,performance_loss,0.0,0,36.0,0.0,4,117.2,9.0,10.9,no,0.0,0.0,19.9,5.2,10.9,0.0,no,preventive,3.8,6.2,6,5,76.6,skilled,0.6,0.0,no,no,15.7,SUP-122,1190.0,4.54,1.01,1.14,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.881,97.8201,337.3,2.359,84.2,25.6,,8.4,141.7,2515.13,2656.02,24.35,0.0,6.09,100,3600.0,726.09,29.4,60.6822
MFG-LINE-PLT-003-05,PLT-003,WC-027,SHF-PLT-003-20200216-2,2020-02-16,2,470.6,PRD-2020-SKU-09637,electronics_pcb,WO-2020-54698,fabrication,semi_automated,5,job_shop,Toyota_JP,electronics,39.9,39.1,42.518,5.102,37.73,100.87,39.62,50.94,0.12,WC-005,43.51,93.04,WC-001,0.0,719,482,480,2,0,2,84.5,92.07,0.9178,99.6814,482,0.7,1,-32.96,5.56,470.6,470.6,1.0,0.6675,0.9959,0.6647,21.72,32.68,0.0,240.1,2,idling_minor_stops,average,performance_loss,128.3,4,0.0,0.0,0,470.6,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,preventive,2.5,6.4,12,11,75.6,expert,2.1,1.4,no,no,13.4,SUP-169,3186.0,4.23,0.91,0.96,functional_failure,dimensional_out_of_spec,sampling_plan_ansi,no,no,no,no,99.6814,97.8209,462.7,0.964,77.6,51.0,,7.6,194.3,2707.67,5791.29,12.54,0.0,6.27,150,0.0,6.27,56.6,30.2984
MFG-LINE-PLT-002-04,PLT-002,WC-008,SHF-PLT-002-20200616-1,2020-06-16,1,447.2,PRD-2020-SKU-03036,electronics_pcb,WO-2020-60652,machining_cell,manual,6,serial,Chennai_IN,electronics,16.2,14.1,15.286,2.729,13.76,45.06,15.39,19.79,0.178,WC-002,17.9,99.9,WC-006,0.0,1900,1503,1501,2,1,1,235.36,255.32,0.9218,99.8912,1504,0.1,0,-20.89,18.31,447.2,383.2,0.8569,0.9218,0.9987,0.7889,24.5,31.05,64.0,127.5,2,setup_adjustment,good,availability_loss,0.0,0,64.0,0.0,3,149.1,21.3,37.1,yes,37.1,0.0,20.3,0.0,6.6,0.0,no,corrective,15.6,5.2,12,11,92.8,multi_skilled,2.0,1.9,no,yes,74.6,SUP-197,1088.0,4.57,1.02,1.08,functional_failure,dimensional_out_of_spec,100pct_manual,yes,no,no,no,99.8912,97.4378,1424.4,0.949,368.9,120.0,,7.6,598.2,3381.26,3417.42,17.61,17.61,4.4,150,9600.0,1942.01,36.9,22.1629
MFG-LINE-PLT-006-02,PLT-006,WC-009,SHF-PLT-006-20230605-1,2023-06-05,1,429.8,PRD-2023-SKU-03848,food_beverage,WO-2023-26345,chemical_process,semi_automated,20,job_shop,Nagoya_JP,food_bev,6.4,6.6,10.498,1.26,9.27,14.29,10.64,12.58,0.12,WC-018,11.89,99.9,WC-004,0.0,3898,1988,1983,5,2,3,342.87,545.45,0.6286,99.7847,1990,8.2,18,-49.0,12.58,429.8,362.5,0.8434,0.6033,0.9975,0.5075,15.15,29.85,67.3,1307.2,5,idling_minor_stops,average,performance_loss,14.6,1,67.3,0.0,6,71.6,11.2,22.7,no,0.0,15.7,0.0,20.0,8.8,22.7,no,predictive,15.5,7.0,23,22,80.4,trainee,4.0,0.2,no,no,75.5,SUP-198,2153.0,4.35,0.95,1.04,contamination,labelling,sampling_plan_ansi,yes,no,no,no,99.7847,99.1837,1110.5,0.56,229.4,163.2,,7.2,466.4,10002.87,22254.71,4.97,9.94,3.73,80,5384.0,1090.47,32.1,21.2496
MFG-LINE-PLT-010-02,PLT-010,WC-049,SHF-PLT-010-20211007-2,2021-10-07,2,423.5,PRD-2021-SKU-07234,industrial_machinery,WO-2021-53390,assembly_line,manual,5,transfer_line,Chennai_IN,industrial,328.4,290.9,389.679,83.197,348.48,577.24,366.12,526.95,0.213,WC-005,473.33,99.9,WC-002,377.3,86,54,53,1,0,1,9.11,12.38,0.7359,99.3284,54,0.2,0,-37.21,0.5,423.5,376.8,0.8897,0.6948,0.9815,0.6067,17.84,29.41,46.7,23.7,1,idling_minor_stops,average,performance_loss,21.0,2,46.7,0.0,5,84.7,9.3,14.7,no,9.0,16.9,0.0,0.0,6.2,14.7,no,preventive,32.7,5.5,16,15,72.1,semi_skilled,1.8,0.0,no,no,41.1,SUP-113,6716.0,3.97,0.82,0.83,dimensional_out_of_spec,assembly_error,100pct_manual,yes,no,no,no,99.3284,97.3588,182.3,3.439,38.9,10.2,,7.7,76.6,3172.65,4619.59,27.31,0.0,6.83,100,4670.0,940.83,34.8,174.8487
MFG-LINE-PLT-007-02,PLT-007,WC-008,SHF-PLT-007-20210613-3,2021-06-13,3,451.3,PRD-2021-SKU-07858,industrial_machinery,WO-2021-35212,hybrid,semi_automated,2,parallel,Detroit_US,industrial,238.3,231.6,296.112,35.533,270.9,579.31,284.63,354.74,0.12,WC-002,308.11,94.59,WC-001,280.57,116,79,78,1,0,1,12.12,15.54,0.7799,99.8426,79,3.5,13,-31.9,0.49,451.3,411.4,0.9116,0.7412,0.9873,0.6671,20.91,31.34,39.9,27.6,1,reduced_speed,average,performance_loss,20.3,2,39.9,0.0,3,150.4,13.3,20.8,no,20.8,0.0,0.0,0.0,5.7,13.4,no,preventive,32.8,5.0,24,21,66.3,skilled,11.5,1.1,no,yes,40.8,SUP-117,1574.0,4.45,0.98,1.03,dimensional_out_of_spec,assembly_error,sampling_plan_ansi,yes,yes,no,no,99.8426,96.9766,85.4,1.095,18.2,7.0,,9.3,35.9,6044.26,10981.73,53.13,0.0,13.28,100,3990.0,811.28,69.9,272.0931
MFG-LINE-PLT-003-05,PLT-003,WC-038,SHF-PLT-003-20200703-2,2020-07-03,2,475.2,PRD-2020-SKU-07265,electronics_pcb,WO-2020-30548,fabrication,semi_automated,5,job_shop,Toyota_JP,electronics,39.9,39.1,51.713,6.206,44.31,129.81,50.92,61.95,0.12,WC-001,57.72,99.9,WC-003,0.0,728,546,545,1,0,1,69.55,92.07,0.7554,99.8522,546,0.1,0,-25.0,13.76,457.5,453.4,0.991,0.7848,0.9982,0.7764,24.66,31.77,4.1,149.7,1,idling_minor_stops,good,performance_loss,0.0,0,4.1,17.7,1,475.2,4.1,4.1,no,0.0,0.0,0.0,0.0,4.1,0.0,yes,preventive,2.5,7.4,7,5,71.4,semi_skilled,14.8,0.0,no,no,47.0,SUP-153,1478.0,4.47,0.99,1.0,functional_failure,dimensional_out_of_spec,sampling_plan_ansi,no,no,no,no,99.8522,97.5597,481.8,0.884,99.4,66.8,,7.8,202.4,1987.93,2480.22,15.38,0.0,3.85,150,615.0,126.85,45.9,23.6067
MFG-LINE-PLT-003-04,PLT-003,WC-042,SHF-PLT-003-20200315-3,2020-03-15,3,456.1,PRD-2020-SKU-01500,electronics_pcb,WO-2020-69184,discrete_manufacturing,highly_automated,8,serial,Seoul_KR,electronics,30.3,27.1,37.959,1.898,34.52,113.28,37.86,41.09,0.05,WC-007,40.36,96.66,WC-002,0.0,1008,634,633,1,0,1,94.82,132.84,0.7138,99.8801,634,9.3,24,-37.1,83.27,456.1,440.5,0.9658,0.65,0.9984,0.6268,19.85,31.68,15.6,341.4,1,reduced_speed,average,performance_loss,39.4,1,15.6,0.0,1,456.1,15.6,15.6,no,0.0,0.0,15.6,0.0,0.0,0.0,no,corrective,11.0,5.2,1,1,62.4,semi_skilled,1.2,0.0,no,no,68.1,SUP-030,1199.0,4.54,1.01,1.12,functional_failure,dimensional_out_of_spec,automated_vision,no,no,no,no,99.8801,99.2981,719.1,1.136,157.9,40.8,,7.2,302.0,181.09,205.82,17.8,0.0,4.45,150,2340.0,472.45,63.3,18.4394
MFG-LINE-PLT-005-05,PLT-005,WC-010,SHF-PLT-005-20200417-2,2020-04-17,2,455.2,PRD-2020-SKU-09110,automotive_body,WO-2020-95908,continuous_process,lights_out,3,serial,Toyota_JP,automotive,59.9,61.0,73.366,2.201,62.72,141.43,72.94,77.0,0.03,WC-003,75.68,93.78,WC-002,14.35,447,238,237,1,0,1,48.88,59.02,0.8282,99.99,238,1.6,3,-46.76,3.47,455.2,335.6,0.7372,0.7211,0.9958,0.5294,16.73,31.61,119.6,92.1,1,reduced_speed,average,performance_loss,43.4,1,119.6,0.0,6,75.9,19.9,64.3,yes,95.1,0.0,6.2,13.8,4.6,0.0,no,predictive,23.7,4.5,11,9,81.3,skilled,11.3,0.0,no,no,18.9,SUP-165,86.0,5.26,1.25,1.31,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.99,99.16,510.5,2.154,111.3,37.5,10.2,8.3,214.4,2314.57,5061.37,17.52,0.0,4.38,200,23920.0,4788.38,44.2,48.716
MFG-LINE-PLT-004-04,PLT-004,WC-001,SHF-PLT-004-20241030-3,2024-10-30,3,451.3,PRD-2024-SKU-03845,industrial_machinery,WO-2024-50718,chemical_process,manual,2,parallel,Chennai_IN,industrial,354.2,289.7,356.198,67.321,319.25,696.57,318.99,467.28,0.189,WC-001,375.86,95.93,WC-002,343.77,93,75,74,1,0,1,10.1,12.43,0.8126,99.739,75,0.2,0,-19.35,9.84,451.3,445.7,0.9876,0.8124,0.9867,0.7917,24.81,31.34,5.6,17.3,1,reduced_speed,good,performance_loss,0.0,0,5.6,0.0,1,451.3,5.6,5.6,no,0.0,0.0,0.0,0.0,5.6,0.0,no,preventive,24.6,6.4,1,1,77.8,skilled,17.1,0.0,no,no,11.0,SUP-184,2610.0,4.29,0.93,1.01,dimensional_out_of_spec,assembly_error,100pct_manual,yes,yes,yes,no,99.739,98.6204,224.1,3.029,51.7,25.5,,8.0,94.1,141.23,343.01,65.87,0.0,16.47,100,560.0,128.47,54.3,73.3039
MFG-LINE-PLT-004-05,PLT-004,WC-035,SHF-PLT-004-20240225-2,2024-02-25,2,442.5,PRD-2024-SKU-05700,industrial_machinery,WO-2024-45674,hybrid,highly_automated,10,u_shaped,Birmingham_UK,industrial,156.1,151.3,197.724,9.886,177.23,248.3,201.34,214.04,0.05,WC-002,207.08,95.21,WC-008,173.93,175,98,97,1,0,1,18.12,23.79,0.7617,99.8214,98,0.5,1,-44.0,1.1,442.5,324.5,0.7333,0.7615,0.9898,0.5528,16.99,30.73,118.0,30.7,1,equipment_failure,average,availability_loss,0.0,0,118.0,0.0,4,110.6,29.5,69.6,yes,87.2,0.0,16.6,14.2,0.0,0.0,no,predictive,3.8,7.4,14,12,83.4,semi_skilled,7.5,0.0,no,no,42.9,SUP-050,1786.0,4.41,0.97,1.06,dimensional_out_of_spec,assembly_error,automated_vision,no,no,no,no,99.8214,99.3991,302.3,3.116,72.0,18.9,,7.9,127.0,5392.15,5127.12,29.13,0.0,7.28,100,11800.0,2367.28,45.3,137.8764
MFG-LINE-PLT-007-02,PLT-007,WC-020,SHF-PLT-007-20200704-2,2020-07-04,2,434.0,PRD-2020-SKU-07651,industrial_machinery,WO-2020-57481,hybrid,semi_automated,2,parallel,Detroit_US,industrial,238.3,231.6,255.125,30.615,239.51,595.53,258.63,305.64,0.12,WC-001,274.07,97.66,WC-002,239.59,112,88,87,1,0,1,14.03,15.54,0.9028,99.8349,88,1.1,3,-21.43,1.2,434.0,376.5,0.8675,0.9023,0.9886,0.7739,23.32,30.14,57.5,9.5,1,setup_adjustment,good,availability_loss,0.0,0,57.5,0.0,4,108.5,14.4,26.3,no,26.3,0.0,14.4,16.8,0.0,0.0,no,corrective,32.8,5.3,12,10,62.5,expert,11.6,0.0,no,no,81.6,SUP-029,1651.0,4.44,0.98,1.1,dimensional_out_of_spec,assembly_error,sampling_plan_ansi,no,no,no,no,99.8349,98.0983,127.8,1.469,24.3,9.3,,9.0,53.7,2649.86,3895.14,91.13,0.0,22.78,100,5750.0,1172.78,37.3,167.4074
MFG-LINE-PLT-004-06,PLT-004,WC-005,SHF-PLT-004-20221101-1,2022-11-01,1,448.3,PRD-2022-SKU-03311,industrial_machinery,WO-2022-70669,chemical_process,semi_automated,3,job_shop,Detroit_US,industrial,126.5,112.6,118.59,14.231,101.18,226.26,121.43,142.07,0.12,WC-001,116.12,89.01,WC-003,86.62,238,170,169,1,0,1,30.34,31.97,0.949,99.8907,170,0.2,0,-28.57,3.23,448.3,361.6,0.8066,0.8823,0.9941,0.7074,22.02,31.13,86.7,22.7,1,equipment_failure,good,availability_loss,25.5,1,86.7,0.0,5,89.7,17.3,29.8,no,57.3,0.0,0.0,0.0,17.6,11.8,no,predictive,6.6,6.1,9,7,78.5,expert,12.0,0.0,no,no,24.5,SUP-090,1093.0,4.56,1.02,1.17,dimensional_out_of_spec,assembly_error,sampling_plan_ansi,yes,no,no,no,99.8907,98.4292,523.1,3.095,110.3,72.9,,7.9,219.7,1675.88,2922.02,44.55,0.0,11.14,100,8670.0,1745.14,41.7,72.0201
MFG-LINE-PLT-005-03,PLT-005,WC-029,SHF-PLT-005-20210705-1,2021-07-05,1,465.9,PRD-2021-SKU-06758,automotive_body,WO-2021-32878,chemical_process,highly_automated,2,serial,Chicago_US,automotive,62.1,56.6,63.655,3.183,54.57,184.64,63.86,68.91,0.05,WC-002,66.4,94.84,WC-001,0.05,493,309,308,1,0,1,56.4,63.6,0.8868,99.9874,309,0.4,1,-37.32,39.67,465.9,360.0,0.7727,0.8097,0.9968,0.6236,20.18,32.35,105.9,72.6,1,setup_adjustment,average,availability_loss,31.3,2,105.9,0.0,6,77.6,17.7,27.8,no,68.4,0.0,32.4,5.1,0.0,0.0,no,preventive,32.9,5.5,1,1,68.6,skilled,3.4,0.0,no,no,19.5,SUP-169,126.0,5.16,1.22,1.32,dimensional_out_of_spec,surface_finish,automated_vision,no,no,no,no,99.9874,98.1439,684.7,2.223,153.3,58.4,13.7,8.2,287.6,420.92,1051.03,23.39,0.0,5.85,200,21180.0,4241.85,49.6,28.245
MFG-LINE-PLT-007-01,PLT-007,WC-022,SHF-PLT-007-20240707-1,2024-07-07,1,472.4,PRD-2024-SKU-01151,industrial_machinery,WO-2024-02027,hybrid,lights_out,15,u_shaped,Milan_IT,industrial,177.7,170.1,193.265,5.798,183.23,489.03,194.81,202.83,0.03,WC-009,197.55,92.93,WC-013,172.1,166,133,132,1,0,1,18.6,21.16,0.879,99.9619,133,0.1,0,-19.88,2.79,472.4,429.0,0.9081,0.8789,0.9925,0.7922,25.99,32.81,43.4,18.3,1,idling_minor_stops,good,performance_loss,0.0,0,43.4,0.0,3,157.5,14.5,22.0,no,0.0,22.0,11.2,10.1,0.0,0.0,no,predictive,27.1,5.3,7,6,76.0,skilled,9.0,0.0,no,yes,59.7,SUP-033,381.0,4.87,1.12,1.18,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.9619,98.2615,368.8,2.794,71.3,22.3,,8.1,154.9,1125.3,1685.42,39.52,0.0,9.88,100,4340.0,877.88,52.8,61.1127
MFG-LINE-PLT-003-03,PLT-003,WC-036,SHF-PLT-003-20240527-1,2024-05-27,1,444.1,PRD-2024-SKU-09218,electronics_pcb,WO-2024-56313,chemical_process,highly_automated,3,job_shop,Chicago_US,electronics,11.0,9.6,12.122,0.606,11.49,28.02,11.82,13.12,0.05,WC-003,12.6,94.49,WC-001,0.0,2774,1624,1623,1,0,1,296.91,375.0,0.7918,99.951,1624,0.1,0,-41.46,16.87,444.1,328.2,0.739,0.7918,0.9994,0.5848,18.03,30.84,115.9,427.0,1,setup_adjustment,average,availability_loss,0.0,0,115.9,0.0,5,88.8,23.2,51.2,yes,51.2,33.6,0.0,0.0,4.3,26.7,no,corrective,16.8,5.7,14,13,67.3,semi_skilled,4.9,0.0,no,no,57.5,SUP-044,490.0,4.8,1.1,1.12,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.951,98.3205,1269.2,0.782,242.3,149.0,,8.0,533.1,4399.05,8634.46,7.69,0.0,1.92,150,17385.0,3478.92,54.4,15.7252
MFG-LINE-PLT-009-02,PLT-009,WC-036,SHF-PLT-009-20231208-1,2023-12-08,1,425.2,PRD-2023-SKU-07693,automotive_body,WO-2023-09951,hybrid,highly_automated,3,parallel,Stuttgart_DE,automotive,40.5,33.0,42.926,2.146,38.71,77.5,43.2,46.47,0.05,WC-002,44.02,93.23,WC-003,0.0,772,594,593,1,0,1,83.83,109.09,0.7684,99.9768,594,0.6,1,-23.06,4.4,425.2,425.2,1.0,0.7684,0.9983,0.7671,22.65,29.52,0.0,179.0,1,reduced_speed,good,performance_loss,0.0,0,0.0,0.0,0,425.2,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,predictive,14.2,4.5,20,19,69.7,semi_skilled,2.5,0.0,no,no,59.1,SUP-094,232.0,5.0,1.17,1.34,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.9768,97.7488,1337.2,2.255,262.3,191.3,26.7,8.2,561.6,7609.1,14545.85,37.88,0.0,9.47,200,0.0,9.47,60.5,75.3047
MFG-LINE-PLT-005-04,PLT-005,WC-043,SHF-PLT-005-20230923-1,2023-09-23,1,452.9,PRD-2023-SKU-06465,automotive_body,WO-2023-61460,packaging_line,semi_automated,4,serial,Seoul_KR,automotive,51.5,46.6,59.326,7.119,50.9,151.37,58.7,71.07,0.12,WC-004,59.75,91.56,WC-002,0.0,582,339,338,1,0,1,60.56,77.25,0.7839,99.9538,339,0.0,0,-41.75,3.73,452.9,373.1,0.8238,0.7056,0.9971,0.5796,18.23,31.45,79.8,141.4,1,idling_minor_stops,average,performance_loss,37.3,1,79.8,0.0,6,75.5,13.3,27.9,no,27.9,30.4,14.8,3.4,3.2,0.0,no,corrective,15.6,5.7,14,12,87.4,semi_skilled,8.4,0.0,no,yes,61.9,SUP-049,462.0,4.81,1.1,1.14,dimensional_out_of_spec,surface_finish,sampling_plan_ansi,yes,no,no,no,99.9538,99.0725,909.6,2.691,219.9,134.2,18.2,7.8,382.0,4366.16,10311.69,25.34,0.0,6.33,200,15960.0,3198.33,37.4,68.8406
MFG-LINE-PLT-004-07,PLT-004,WC-014,SHF-PLT-004-20201227-1,2020-12-27,1,436.2,PRD-2020-SKU-07228,industrial_machinery,WO-2020-04296,batch_process,highly_automated,5,flexible,Stuttgart_DE,industrial,224.4,199.4,222.578,11.129,191.73,531.24,221.17,240.94,0.05,WC-005,225.49,92.1,WC-004,204.53,131,66,65,1,0,1,16.08,18.05,0.8909,99.9227,66,0.6,1,-49.62,0.89,436.2,263.3,0.6036,0.8331,0.9848,0.4952,15.0,30.29,172.9,13.2,1,equipment_failure,poor,availability_loss,17.0,1,172.9,0.0,8,54.5,21.6,42.4,yes,49.3,33.0,15.1,0.0,0.0,75.4,no,corrective,22.9,5.8,11,10,63.4,skilled,6.1,1.5,no,no,82.1,SUP-031,773.0,4.67,1.06,1.1,dimensional_out_of_spec,assembly_error,automated_vision,no,no,no,no,99.9227,98.8928,241.2,3.711,53.7,16.7,,7.5,101.3,3159.62,3219.94,28.21,0.0,7.05,100,17290.0,3465.05,59.4,126.7911
MFG-LINE-PLT-006-02,PLT-006,WC-040,SHF-PLT-006-20221108-1,2022-11-08,1,466.6,PRD-2022-SKU-03787,food_beverage,WO-2022-92273,chemical_process,semi_automated,20,job_shop,Nagoya_JP,food_bev,6.4,6.6,7.072,0.849,6.26,10.06,6.95,8.47,0.12,WC-003,7.93,99.9,WC-017,0.0,4237,3777,3772,5,1,4,509.01,545.45,0.9332,99.8845,3778,0.1,0,-10.86,485.03,466.6,445.2,0.9541,0.9332,0.9987,0.8892,28.81,32.4,21.4,270.4,5,idling_minor_stops,world_class,performance_loss,0.0,0,21.4,0.0,2,233.3,10.7,12.7,no,0.0,0.0,0.0,0.0,8.7,12.7,no,corrective,15.5,6.6,2,1,86.7,multi_skilled,12.4,0.0,no,no,84.5,SUP-168,1155.0,4.55,1.02,1.13,contamination,labelling,sampling_plan_ansi,yes,no,no,no,99.8845,97.1762,1131.6,0.3,191.9,119.2,,8.5,475.3,376.79,550.0,3.21,3.21,3.21,80,1712.0,348.82,52.8,3.46
MFG-LINE-PLT-010-02,PLT-010,WC-040,SHF-PLT-010-20220816-1,2022-08-16,1,420.2,PRD-2022-SKU-01790,industrial_machinery,WO-2022-10144,assembly_line,manual,5,transfer_line,Chennai_IN,industrial,328.4,290.9,340.728,64.398,300.88,577.07,356.87,446.98,0.189,WC-001,351.69,93.83,WC-003,328.35,86,68,67,1,0,1,10.42,12.38,0.8417,99.7768,68,1.3,3,-20.93,0.68,390.7,362.1,0.9268,0.9104,0.9853,0.8314,22.56,27.13,28.6,6.7,1,idling_minor_stops,good,performance_loss,0.0,0,28.6,29.5,2,210.1,14.3,23.1,no,23.1,0.0,0.0,5.6,0.0,0.0,yes,corrective,32.7,4.5,17,14,88.1,skilled,11.9,0.0,no,no,13.0,SUP-185,2232.0,4.34,0.95,0.97,dimensional_out_of_spec,assembly_error,100pct_manual,yes,yes,yes,yes,99.7768,99.6394,258.0,3.851,56.8,33.6,,7.4,108.4,3942.71,9664.81,45.89,0.0,11.47,100,2860.0,583.47,52.7,249.6722
